username,full_text,label
ekarinayo,Melalui Wanagama Nusantara generasi muda dapat berkontribusi dalam riset yang mendukung keberlanjutan lingkungan dan pembangunan IKN #IKNForestCity https://t.co/ncbxIPydgG,Netral
RenataOlivvr21,Wanagama Nusantara diharapkan dapat menjadi sarana penting dalam penelitian dan inovasi yang mendukung pengembangan IKN #IKNForestCity https://t.co/HFTUpyKcWB,Positif
dryadirakhmadi,@MichelAdam7__ Tukar tambah IKN????,Netral
Harsianto8,@jokowi Terima kasih pak Jokowi dengan berani telah mengeksekusi cita-cita Bung Karno memindahkan IKN ke Kalimantan. Jasa bapak akan tercatat dalam benak seluruh rakyat Indonesia dan dalam sejarah kemajuan peradaban Indonesia. Semoga bapak selalu sehat!,Positif
allysawillow,@prabowo @jokowi Habiskan uang negara saja Kenapa gak di Jakarta atau Bogor saja ? IKN pemborosan uang rakyat dan belum saatnya dibangun ditengah banyak rakyat yg masih kelaparan,Positif
QiuQiu_Official,@tham878 @NasbiHasan Akbar Faisal itu kemaren terbukti berbohong waktu ngomongin Pak Prabowo dan IKN ke Om Ara,Netral
SabonoJustin,@mas_veel La situ pintar apa goblok sihh kalau 1 infestor hgu 190 tahun dan ada 10 infestor dia menggunakan itu selama 190 tahun dan masyarakat mau berkebun di dlm ikn kan goblok Itu baru sepuluh kalau sampai 100 lahan seluruh indonesia habis untuk org lu,Negatif
tioutomo575,@MichelAdam7__ Uu ikn sdh disahkan tapi kok ikn menunggu perpres padahal uu kan lebih tinggi dari perpres. Lulusan FH tersenyum melihat tulisan di atas,Positif
HendZiddane,Lalu apa artinya Rapat Kabinet dilakukan di IKN? Apa artinya HUT RI dilakukan di IKN.Semu hnya utk pencitraan atau sbg laporan kpd Kakak Besar bhw IKN telah selesai?,Negatif
penempaan,@iim_umiamanah @pakmul63 @msaid_didu @PKSejahtera IKN sudah mulai dikawal mardanialisera. Sayangnya bola ini sudah mulai bergulir,Negatif
AngestikaD,@susipudjiastuti Sepertinya negara sudah kebanyakan hutang butuh duit utk ikn dan makan gratis untuk anak2 se Indonesia,Positif
NGatotkaca,@NarasiNewsroom pasti demi buat biayai proyek ga penting IKN,Negatif
elmundziri,@drfitriyusof Masa org dlu2 buat perumpamaan tu xde ikn guppy bang...lpas tu org nmpk masuk asl msuk mulut je...msti mkn...,Negatif
wong_clayten,@MurtadhaOne1 IKN sudah jadi tapi belum,Positif
bubibucat,@kegblgnunfaedh Kek gedung IKN,Netral
PuangRahmang,@__LOVE_AG4EVER @jokowi Kalo @prabowo sdh dilantik aliran listrik ke ikn pasti diputus siapa mau bayar listriknya ? Anggaran makan siang anak sekolah aja setengah mati mewujudkannya . Liati jak !,Positif
akuanakzinu,@peluk4ble @proyektilnuklir @ipb_menfess Ya mangkanya jgn ngaturÂ² gw,Netral
RiyantoCool,@detikcom Coba dulu gk bikin ikn tpi biki kebijakan BBM subsidi turunkan jadi 6500 listrik 1300 k bawah d turunkan tarif. Anda akan di kenang dan rakyat senang,Positif
yanuar_wb,@ARSIPAJA sy tetap sm pemikiran awal ikn nantinya seperti salah satu resto di daerah kalasan,Netral
Black_Envy09,@JeblukAkun @YandraD31 @tedy_bambang @AntarticaSnowWW @olinyus @Khal1sh_Q @ajosabana @ShidqonMas95627 @DidingSudr @mbah_fahman @AbbuAbbu43210 @nobody_nonono88 Dah ke ikn semalam,Netral
Bangkongko,@ommi_siregar @BosPurwa Mau nanya itu bangunan burung Garuda di ikn kepalanya kemana yaa,Netral
Bangkongko,@BosPurwa Padahal masih banyak masyarakat nya yang miskin tapi dia malah sibuk bangun ikn emang nya Jakarta udah gabisa di pake apa stan,Positif
GUANYU_CN,@Alilkha1 @JhonSitorus_18 @DivHumas_Polri @ahriesonta Cepet Sono anak ABAH bersatu bantu palestina...ikhlas gua,Positif
Majinterra2008,@audreyprn1 @msaid_didu Utk ukuran pindah ibukota dg mmbuka hutan 2 tahun itu SUPER MAKSA sampai-sampai hampir semua anggaran kesedot ke sana dengan hasil apa????.... sekedar upacara 17an mumpung Mulyono masih presiden habis itu ditinggal??? Lu tahu berap,Positif
jamiatjamiat889,@__LOVE_AG4EVER @jokowi IKN : Ikatan Keluarga nebeng,Positif
agungpria1981,@Duren___ @grace_nat Coba dulu @grace_nat kamu ngantor disana 1 bulan...kamu siarkan keberhasilan ikn,Positif
AhmadFuadApt,@Adiprayitno_20 Yg emad itu 9 naga om.. HGU di ikn di tambah gampir 2 abad.,Netral
sebuahruanggila,Jangan ga percaya diri IKN aja percaya diri banget.,Netral
Mas_Jhooe,@abu_waras Pantesan presiden aja OGAH pindah ke IKN bulan Juli ini.... https://t.co/bCYlSYFJFz,Positif
bebas_175,@kompascom Hasil kerja kerja kerja ga pake mikir buat rezim muka sederhana yg penting kan spektakuler bodo amat mw rugi ato gmn bentar lg IKN,Positif
satrio_aji_,Hey Grace @grace_nat air. Listrik. Internet. Infrastruktur di IKN apa sudah siap. Lu berani nantang nantang karena lu sudah dapat jatah jabatan ya,Positif
Cha2_Manessa,@StefanAntonio__ Mungkin lebih baik klo Kaesang mencalonkan diri JD Gub. IKN,Positif
om_mpo,@saiful_mujani Bang @saiful_mujani itu di IKN negeri Konoha y???? Luar binasa KONOHA,Netral
didik_dsp,Kapan pindah ga jelas bgmn inpestor mau masuk? Hadiah rumah gratis aja ga mau pilih di IKN,Positif
AhmadFuadApt,@KompasTV Hahaha 9 naga berkausa di indonesia... besok masuk IKN pake Paspor loh nanti kalau mereka yang berkuasa... bentar lagi di kasih perpres KEISTIMEWAAN bagi Investor keistimewaan di luar logika kalian....,Positif
sastro_pecel,@Bambangmulyonoo @bahlillahadalia nyali apaan kl tdk bisa paksa investor ke IKN &amp; hny berani hutang. Punya nyali sejati itu gorok pengemplang pajak &amp; koruptor tutup BUMN yg merugi. Fakta sosial berbanding terbalik dgn kata2 Anda &amp; Anda terlalu,Positif
RudyCahyon37382,@kretekmantab @Aryprasetyo85 @03__nakula @2045Tv @__AnakKolong @_memoryusang @_sekarkinanthi_ @Miduk17 @mikuroQ @Muhayya__ @serakyut Makan siang gratis lebih menguntungkan secara politik Wowo dibanding IKN Wowo ingin merangkul dan mendapat dukungan dari k,Positif
KakakPembina00,@tempodotco @msaid_didu @korantempo bangun IKN gk pemborosan anggaran kha namanya? gimana nanti dengan program makan gratis yg nyedot anggran besar lg??,Positif
PilipiUser,@StefanAntonio__ @jokowi Ya pasti ada dokumen studi kelayakannya...tapi silakan dicek saja isinya sisi potential loss-nya kemungkinan banyak yang dibikin minimal Okelah klo whoossh mungkin agak sulit dokumennya anda coba cek saja studi kelayakan atau kaji,Negatif
13lue_Oc3an__,RK aja suruh tinggal di IKN bersama Jokowi https://t.co/owXoF8lON3,Netral
Kuncen55199944,@Mdy_Asmara1701 Bukannya usulan pembangunan IKN dari congor moncos putih.... Ini siapa yg tolol dan bego lempar batu sembunyi tangan,Negatif
rian1070104,@tempodotco Sebenarnya IKN itu buat rakyat Indonesia..atau buat cukong? Kalau buat rakyat Indonesia kenapa gak teken perpres menjadikan IKN sebagai wilayah transmigrasi juga supaya mengurangi kepadatan penduduk (terutama di pulau Jawa) dan membuka lapanga,Netral
Hansayuk,@zy_zy_lestary Ngapain harus upacara negara di 2 tempat.... Kyk banyak uang aj.... Salah satu aj di IKN atau jkt.....,Netral
yd_silalahi,@kegblgnunfaedh Sementara di ikn disuruh menguasai 190thn mirriissss,Netral
ekka67018,@Gank_Of_Petojo Minta balikin lagi semua duit yg dia pake buat IKN Enak aja cuma minta maaf,Positif
beesha009,@gvfftj @prabowo @jokowi @gibran_tweet @Puspen_TNI @ASEAN @IndonesiaInBSB @Kemlu_RI @masuksoerga @pyylahh1 @lettachantik Klaim keamanan IKN Nusantara Cuma buat pencitraan pemerintah.,Netral
beesha009,@haliday0147 @prabowo @jokowi @gibran_tweet @Puspen_TNI @gadisresidu_b3 @theo12_ini @txtdarihafizh IKN Nusantara aman? Itu Cuma buat nutupin masalah proyek yang belum kelar.,Positif
beesha009,@GlowTryz @prabowo @jokowi @gibran_tweet @Puspen_TNI @Aryprasetyo85 @JordanMihaf @AdjaCapoek Keamanan IKN Nusantara? Masalah yang sebenarnya diabaikan.,Positif
beesha009,@GwynxAsh @prabowo @jokowi @gibran_tweet @Puspen_TNI @doelpaten @sitsnoe @tijabar IKN Nusantara aman? Jangan-jangan ini Cuma alasan buat terus-terusan ngucurin dana.,Positif
beesha009,@gvfftj @prabowo @jokowi @gibran_tweet @Puspen_TNI @__AnakKolong @03__nakula @DS_yantie Fokus ke IKN tapi kota-kota lain ditinggalin. Prioritasnya salah.,Negatif
beesha009,@haliday0147 @prabowo @jokowi @gibran_tweet @Puspen_TNI @pedagang_kritik @didienAZHAR @DrEvaChaniago Proyek IKN belum jelas tapi udah ribet mikirin keamanannya.,Negatif
beesha009,@haliday0147 @prabowo @jokowi @gibran_tweet @Puspen_TNI @AbdulRachimmks @KEBUMENinLOVE @prabowogibran2 IKN Nusantara aman? Itu Cuma propaganda buat bikin proyek ini kelihatan sukses.,Positif
beesha009,@GlowTryz @prabowo @jokowi @gibran_tweet @Puspen_TNI @Ipaahu @kurawa @triwul82 Keamanan IKN Cuma alibi buat ngehabisin anggaran.,Negatif
9orill4,@5teV3n_Pe9eL Padahal mah jujurly mau pindah ke ikn atau bertapa di gunung lawu juga gua ga peduli suka2 lu aja mul.,Negatif
bbjkdj4,@GlowTryz @prabowo @jokowi @gibran_tweet @Puspen_TNI @ASEAN @IndonesiaInBSB @Kemlu_RI @Urrangawak @Yurissa_Samosir @AbdulRachimmks IKN Nusantara aman tapi keamanan daerah-daerah lain gimana?,Positif
bbjkdj4,@GwynxAsh @prabowo @jokowi @gibran_tweet @Puspen_TNI @rahmaniarbaftim @DedynurPalakka @Leonita_Lestari Amankan IKN Nusantara? Masih banyak daerah yang lebih butuh perhatian.,Positif
bbjkdj4,@gvfftj @prabowo @jokowi @gibran_tweet @Puspen_TNI @ASEAN @IndonesiaInBSB @Kemlu_RI @masuksoerga @pyylahh1 @lettachantik IKN Nusantara aman? Gak yakin deh kalau proyeknya aja belum jelas arahnya.,Positif
bbjkdj4,@haliday0147 @prabowo @jokowi @gibran_tweet @Puspen_TNI @gadisresidu_b3 @theo12_ini @txtdarihafizh Ngapain mikirin keamanan IKN? Masalah di Jakarta aja belum selesai.,Netral
ritageulis,@BudiBukanIntel Asalnya 1500 karena load servernya tinggi jd 3000 ga dibenerin pula..kan nyebelin gegayaan proyek IKN tai ledigh,Negatif
wicaksanas,Tapi masih garap IKN,Netral
sgits1,IKN bisa jadi Hambalang jilid 2 - mukidi https://t.co/sPw64YZncR,Netral
Pomslatte,@tae_ovo_nct Syedih udahlah w ga diundang ke ikn nya hufft,Negatif
_seoulrabaya,Satu rangkaian trem otonom yang akan dijalankan di IKN telah tiba di Balikpapan. Satu rangkaian tersebut yaitu Trem Otonom Norinco (CRRC Zuzhou). Uji coba bersama Presiden dilakukan pada 5 Agustus 2024 besok. Jorji Yaqiong Italy Maroko Ronaldo Japan Ismail Iran Yuki #StrayKids https://t.co/PN0nfkfEsf,Positif
Ahliana_co_id,@MartaArdy @Lintas_Jaman mengenang anak2 &amp; keluarga.nya! perubahan konstitusi Tapera penurunan middle class ke lower class penggantian Bu Susi dgn menteri koruptor IKN 190th suksesnya bbrp event intrnt. Sea Games G20 tapi hrs nutup TPA SUWUNG di Bali,Positif
Gen_cuan,Kementerian PUPR mengatakan saat ini proses ganti rugi lahan IKN sedang berlangsung. https://t.co/rrBTDsPth8,Netral
Michael93387494,Kalau anda pakai uang negara ke IKN pak kami tidak rela HARAMKAN SEMUA APA yang anda makan bukan untuk kepentingan negara dan kami DOAKAN SEMUA relawan yang berangkat MOGA TIDAK ADA YANG KEMBALI....dasar PERUSAK DEMOKRASI HANYA MEMENTINGKAN PERUTNYA SAJA https://t.co/cPo1OYA4WR,Negatif
Linasyafitri_ls,@dapitnih Negara ada anggaran buat bayar akomodas artis2 ke ikn Tp ga ada anggaran buat perbaiki infrastruktur tuk rakyat,Netral
_seoulrabaya,Presiden Jokowi Gelar Sidang Kabinet di Istana IKN pada 12 Agustus mendatang sehari setelahnya presiden akan melakukan peletakan batu pertama dan menerima gubernur bupati hingga wali kota di IKN. Jorji Yaqiong Jokowi Maroko Ronaldo Japan Ismail Iran Yuki #StrayKids https://t.co/FYIE9OcyOf,Netral
pidifaiqq,@vveirdo0o IKN K ne Kranggan,Netral
vobomoon,Wkwk padahal dibanding IKN hal kyk gni lebih utama bahkan lebih realistis untuk direlasasikan untuk saat ini,Positif
DewaAlDewa1,@5teV3n_Pe9eL sekarang @RajaJuliAntoni masih di pake pak Joko Widodo belum tentu klw kabinet pak Prabowo. dan belum tentu pak Prabowo melanjutkan karena IKN itu berat,Negatif
MasZaen,@PelatihT1dur Uasyem cuk IKN bikin Bangkrut Negara mau ditambah Hutang Olympiade,Netral
zerotohero099,Mau jalan jalan ke IKN,Netral
Ic3_T3a_,Cungkring bersama artis dan influencer melakukan Sidang kabinet pertama di IKN (Ibukota Konoha New) https://t.co/7d5KHVP3Pl,Positif
rymunth,@Lintas_Jaman Utang dan IKN,Netral
DermagaGarely,@toe_giman kalo bicara 'artis' knp langsung ingat IKN yakk,Netral
BoltimNews,Lagi KPK OTT Penyelenggara Negara di Wilayah IKN https://t.co/RSE7ALfxZt,Netral
Darmaningtyas,https://t.co/e5yQPDgHWy Yg ingin mengetahui pandangan kritis soal IKN dpt menonton dialog ini,Netral
AIADigibuy,@kompascom Besok ada scanning metal SOP detektor buat rumah pemimpin negara colek IKN,Netral
lienalonee,@emha_Adarmawy ke IKN lah,Netral
GealovaS,aku dah mikir ini dari pas ikn baru dibangun,Netral
Muhamadalibaim,@WagimanDeep212_ Ahok harus ke IKN klo liat gini mah..,Netral
AngingMamiri26,@m1zon3 Dukung IKN,Netral
nurulife,@logos_id Sekian banyak yg dibangun banyak yg bahkan merugikan penduduk asli sana. Lupa soal rempang? Soal papua kmrn yg sampe demo ke jakarta? Lupa soal penduduk di IKN? Apa beras murah sekarang? Apa akses pendidikan mudah? Tidak guys. Rakyat dibiarkan l,Positif
chxmomille,@uminshere berkibar lil miracle di ikn,Netral
antariksaka,Pengecut lo! Kabur sana ke IKN lo bangsat!,Netral
ditjenpalak,kata pak bas udara IKN bersih tp vt tunjukin pembangunan dgn debu yg parah banget. kontradiktif sekali,Positif
tiassukaoreo,Wkwkwk kalo mau demo harus melewati hutan dulu belum sampai Ikn udah hilang,Positif
akinakalu,Udah dibilang IKN tuh banyak sisi cacatnya malah tetep milih makan gratis juga cacat berubah mulu gak pakem asbun. Tetep bilang orang kecil butuh makan. KENAPA GAK DIPERSINGKAT AJA RANTAI DISTRIBUSINYA BIAR BAHAN PANGAN MURAH Orang digedein tiktok emang aneh,Positif
Andrybaktiar,@Heraloebss Mereka sudah dibungkam saat ke IKN,Netral
patria_tia,@tanyakanrl Inikan org Yg kangen didemo yah Dah psti menghilang inimah paling ngumpet di ikn,Positif
sijidw,@OrangeAqua55 @tempodotco Kerja rodi di ikn aja,Netral
Mrskim_Hao89,Yakann kemaren sama temen2 gua juga gini mikirnyaa trs pasti akses masuk ikn di perketat bukan buat umum jadi hahahaha sudah brohh tambah tutup mata iya,Positif
AH_SiregarXIX,RAJA JAWA : Joko wirdadok Gelar : Simanggolocungkring Jowomono Timpo Klopo Rapopo Dikentutin Baru Keroso. Abdi Dalem Tepas : Golkar. Gerindra. PSI. Andi Dalem Coas : PKS PAN PKB Demokrat PPP. Glora Garuda PBB Projo. Istana : Istana Keakehan Nyokot (IKN). Patih ne https://t.co/SqtVhP5PLw,Positif
BruceWayne2503,@ekwardo ga usah hidup di IKN dengan kondisi skrng ini mau 10thn pun ya mikir2,Positif
akinakalu,Padahal aku tuh udah pernah jelasin gibran maju cawapres harus ngubah hukum &amp; kalo berhasil hal gini bakal berulang. Eh temenku si lulusan terbaik itu milih gibran katanya biar program IKN lanjut. Lanjut apa njing? Lanjut korupsi &amp; ngaduk ngaduk konstitusi?,Positif
NusantaraJaya26,@Chalatea1 Dukung IKN,Netral
delphinus_ikn,@alcavtraz Sama wkwk,Positif
delphinus_ikn,@kegblgnunfaedh Terkadang kalo lihat kejadian kayak gini jadi kepikiran soal yg janin di kandungan di tanya 77x itu mau gak terlahir ke dunia gitu dan katanya ditunjukkan perjalanan hidupnya sampai akhir hayatnya.,Netral
ikn0wuu,@pinabsy @tanyakanrl KOK BISAAA tutor dong kaa,Netral
beulangong174,Jelang Jokowi Berkantor Lagi di IKN Kaltim Diguncang 3 Kali Gempa https://t.co/GLX1AxxtBS via @beritasatu #TimnasDay,Netral
bunchofconfy,Udahlah berhenti ngasih IKN duit lagi org si wowo juga gamau ngantor disana pemborosan duit ga ada hasil mending kasih duitnya ke sekolah2 yg membutuhkan guru honorer tuh,Positif
Abu_Abdullaahi,@MardaniAliSera IKN prpyek balas budi donasi kampanye cukong. Semua prjabat kecipratan! Azab Allah sgt dekat...Sangat2 dekat,Positif
Naj_2709,Kemendikbudristek memastikan pembangunan budaya di Ibu Kota Nusantara (IKN) dan seluruh wilayah penyangga di sekitarnya selalu melibatkan masyarakat adat prabowojkw tetapselaras ADUdomba UdahGAKJAMAN #ðð®ðð¨ð¥ððð«ð®ð¬ðð¤ Syahrini Timnas Day https://t.co/LumZa6khQv https://t.co/tEHhm3EWJ8,Positif
AngingMamiri26,Presiden Joko Widodo (Jokowi) sempat menegaskan bahwa IKN Nusantara nantinya akan berkonsep serba hijau. RI 1 meminta penghuni IKN nantinya 100 persen wajib menggunakan kendaraan listrik. Syahrini Paspampres Susu iPhone 16 Fufufafa Fany Tidur https://t.co/gpOwZH3xME,Netral
delphinus_ikn,@lilssst @kegblgnunfaedh Justru dia kek gtu krna godaan setan yg terkutuk,Netral
dimashadi04,@CNNIndonesia Pulangnya ke IKN nggak,Netral
rebo_kliwon,@democrazymedia Akan jadi alasan baru untuk tdk pindah ke IKN,Positif
rakhmadiadhitya,@prastow Aturan PTKP emang ada tapi tetep aja negara zolim dengan bikin kebijakan yang pake uang pajak ke tempat yg ga semestinya. Contoh: IKN bayar buzzer dll,Negatif
rexincogniito,@tanyakanrl Kalo kata gua sih mending itu orang main ke Jakarta dulu. Beberapa temen2ku itang kalimantan aja pd bilang harga2 di Jakarta lbh mahal drpd di kalimantan. Ibukota emang gitu kan? Nanti barang2 di IKN juga akan lbh mahal dr daerah2 lain.,Positif
tenhag_out,@idextratime Ntar malem speed ke ikn jingg dari thailand penasaran mau liat apa doi kesana.,Negatif
rexincogniito,@tanyakanrl Ya wajar kalo apa2 di jawa murah. Orang pusat pemerintahan dan perdagangan pusatnya ya di pulau jawa itu krn ibukota Jakarta di pulau jawa. Nanti kalo IKN udh resmi jd ibukota dan berkembang ya posisinya kebalik. Org kalimantan yg rasain apa2,Positif
pepskipep,@thornyrose1998 Dah kaya tp minta ikn,Positif
EvilindaD,@prastow Jstru itulah utng produktif kan hrs dirskan scr lngsg oleh msyrkat tp knytannya utk bangun IKN pdhl th bnyk msyrkt bnyk yang tdk setuju! Kereta api cepat pdhl ada hal2 yg lbh urgent dr itu smua! Tol lwt jg byr tol!! Jlan2 daerah bnyk yg rusak aks,Positif
mariadi63425147,@UusRsd Munafiknya politisi prtai.. Tolak IKN itu masa lalu tolak dinasti itu masa lalu.. Tdk relevan dg kepentingan fulus dan jbtn saat ini.. Saatnya skrg usung dinasti dan jaga IKN.. Ibarat babi tolol yg kena perangkap jagung.. Se x kena lngsung jd tolo,Negatif
AvocadomiL,@Hanif_AF Setujuuuuuu bgt sik... Sistem pemerintahan kabupaten masih manual ga bs ngelink masih kudu bawa potokopi kantor kabupaten bekasi jauhnya ga kira2 berasa ke IKN,Positif
euis_sita6,@meraaahputiiih Kami warga Bandung akan mengawal pembangunan IKN,Netral
killuagemini,@drakkxen Bangun ikn gue bang,Netral
RT_201146,@tempodotco Selamanya di ikn jg gpp ga usah balik! Boyong semua keluarga mu ga guna,Negatif
abu_waras,Fix! Hindari Demo Yang Semakin Marak Jokowi Akan Berkantor di IKN.,Netral
_seoulrabaya,Menteri PUPR Basuki Hadimuljono menyebut Presiden Jokowi akan pindah berkantor di IKN Nusantara pada September 2024 nanti. Yang mana kepindahan Jokowi secara permanen masih menunggu Nusantara Airport rampung. ___ Kanjuruhan #Gempa Rano Karno Paragon Gede Ilham Habibie Airin https://t.co/c4GHu5MGms,Netral
Caramelyz_,@jorgianaaa Gue juga org asli Semarang marah bgt yaa sampe ka kawasan sekolah dan masjid yg kena dampaknya. Pindah aja sono ke IKN dah lu ngendon aja disana,Negatif
keeraimisu,Gw semalem mimpi demo tapi di IKN trs disana bukannya demo malah ditunjukin kuda yang bisa terbang sama berenang,Positif
ibnoe45,@gus_dibyo Wkwk lucu ini spt lupa sama jejak sejarah dan digital..jokowi itu kan yg bentuk jg dr PDIP jg dan yg membela habis habis an kebijakan jokowi jg PDIP di parlemen. Liat saja mulai Omnibus law IKN dsb. . Bahkan org yg dianggap kontra macam Rocky G,Positif
neverrunandhide,@ekonombayaran @worksfess eh brrti kalo ambil pusat nnti bakal ke IKN juga?,Negatif
BudiYon43861466,@liputan6dotcom Rencana Jokowi berkantor permanen di IKN Pertanyaan nya apa kah negara ini akan di pimpin oleh Jokowi seumur hidup.... Opini yg membagong kan,Positif
